speaker	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb
Levin	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	1	2	1	0	0	0
Levin	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	1	1	1	0	0	1
Levin	2	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0
Levin	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	2	0	0	0	1	0	0	0	0
Levin	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Levin	2	3	1	0	1	0	1	3	1	0	0	0	0	0	4	1	11	1	0	0	1	0	3	0	0	5
Levin	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	5	3	0	0	0	0	0	0	0	0
Levin	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	1	0	1	2	0	0	0	0	0	0	2	0	4	2	0	0	0	1	2	0	0	1
Levin	1	0	1	0	0	0	2	1	2	0	1	0	0	0	3	0	7	4	1	0	0	0	0	0	0	1
Levin	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
Levin	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	1	0	1	2	0	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	2
Levin	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
Levin	0	0	1	0	0	0	1	4	1	0	0	0	0	0	5	0	8	2	0	0	0	0	1	0	0	5
Levin	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
Levin	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Levin	1	0	0	0	1	0	1	1	2	0	2	0	0	0	3	0	5	1	0	0	0	0	1	0	0	2
Levin	1	0	1	0	0	0	1	2	1	0	0	0	0	0	3	1	6	1	0	0	0	0	2	0	1	3
Levin	0	1	2	0	2	0	1	1	2	0	0	0	0	0	3	0	6	1	0	0	0	1	1	0	0	1
Levin	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	0	0	1	1	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1
Levin	0	0	0	0	1	0	0	1	3	0	3	0	0	0	4	1	8	3	0	0	0	1	0	0	0	1
Levin	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0
Levin	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1
Levin	2	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	4	1	0	1	0	0	0	0	0	1
Levin	0	0	1	0	2	0	0	2	4	0	3	0	1	0	6	0	8	0	2	0	0	0	1	0	2	4
Levin	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
Levin	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	1	0	1	4	2	0	1	1	1	1	6	3	11	1	0	0	0	0	1	0	0	4
Levin	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
Levin	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	1	0	0	0	0	2	0	2	2
Levin	1	0	1	0	0	0	1	1	2	1	0	0	1	0	3	1	9	3	0	0	0	2	2	0	0	4
Levin	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	3	1	0	0	0	1	0	0	0	0
Levin	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	4	1	0	0	0	0	1	0	0	1
Levin	0	0	0	0	2	0	1	3	0	0	0	0	0	0	3	0	6	2	0	0	0	0	2	0	0	3
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	2	0	2	2	3	3	0	0	0	3	5	1	15	1	0	0	0	1	6	1	4	12
Levin	2	2	0	0	1	0	0	0	1	0	1	0	1	0	1	1	6	1	0	0	0	1	1	0	0	2
Levin	2	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	4	1	0	0	0	1	1	0	0	0
Levin	1	0	0	0	5	0	2	5	4	4	0	0	0	4	9	2	22	2	1	0	0	3	5	1	3	15
Levin	2	2	2	0	3	0	1	6	2	0	0	0	0	0	8	3	20	2	0	0	0	1	7	0	1	10
Levin	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1
Levin	2	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Levin	2	1	1	0	1	0	2	3	2	0	0	1	0	1	5	0	12	4	0	0	0	1	4	0	0	4
Levin	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	1
Levin	2	0	1	0	2	0	0	0	1	0	0	0	0	0	1	0	4	2	0	0	0	1	1	0	0	1
Levin	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0
Levin	1	0	1	0	0	0	2	0	2	0	1	0	0	0	2	0	3	1	0	0	0	0	0	0	0	0
Levin	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
Levin	1	1	0	0	2	0	0	1	1	1	0	0	1	0	2	0	7	1	0	0	0	1	1	0	2	3
Levin	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	1	1
Levin	1	0	1	0	2	0	0	4	3	0	0	2	0	2	7	2	13	1	1	0	0	0	2	0	2	5
Levin	1	0	0	0	2	0	1	0	4	0	1	3	0	3	4	2	8	1	2	0	0	0	2	0	0	3
Levin	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	5	3	0	0	0	0	0	0	0	0
Levin	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	4	1	0	0	0	1	1	0	0	0
Levin	2	1	0	0	1	0	0	1	1	1	0	0	1	0	2	0	6	2	0	0	0	2	1	0	2	2
Levin	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	1	0	1	1
Levin	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	5	2	0	0	0	0	0	1	0	2
Levin	2	0	0	0	0	0	0	1	2	0	2	0	2	0	3	2	6	0	0	0	0	1	3	0	0	4
Levin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Levin	1	0	0	0	3	0	2	1	4	1	3	1	2	2	5	3	14	2	0	0	0	1	3	3	3	8
Levin	0	0	1	0	0	0	1	1	4	1	2	0	1	1	5	0	7	1	0	0	0	0	1	0	1	2
Levin	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	1	4	1	2	0	0	2	0	0	0	1
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Levin	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
Levin	1	1	0	0	0	0	2	2	2	0	2	0	2	0	4	0	8	1	0	0	0	0	1	0	0	5
Levin	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	4	1	0	0	0	0	1	0	1	0
Levin	2	0	1	0	0	0	0	1	3	0	2	0	1	0	4	0	10	3	0	0	0	1	1	0	1	3
Levin	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	3	0	0	0	1	0	1	0	1	2
Levin	1	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	3	0	0	0	0	0	0	1	0	2
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Levin	1	1	1	1	1	0	0	0	2	0	1	0	0	0	2	1	9	1	0	0	0	1	2	0	1	3
Levin	3	1	0	2	0	0	0	5	7	0	4	3	4	3	12	3	21	3	0	0	1	3	2	0	1	12
Levin	2	0	0	0	2	0	1	1	3	3	0	0	2	1	4	0	5	1	2	0	0	0	0	0	0	4
Levin	2	1	0	0	0	0	1	0	4	1	3	0	3	0	4	1	9	0	0	0	0	2	1	1	0	5
Levin	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	4	1	0	0	1	2	1	0	1	1
Levin	2	0	0	1	2	0	0	4	3	0	3	0	1	0	7	4	14	2	0	0	0	1	1	0	0	6
Levin	2	0	0	0	1	0	2	1	1	0	1	0	1	0	2	0	5	1	0	0	0	1	1	0	0	2
Levin	2	1	0	0	3	0	2	3	4	0	3	1	2	1	7	1	15	3	0	0	0	2	0	0	2	7
Levin	2	1	0	0	1	0	0	2	2	0	1	1	1	1	4	1	10	2	0	0	0	0	3	1	1	6
Levin	2	1	0	0	2	0	2	4	2	1	0	1	1	1	6	1	18	4	4	0	0	1	3	2	2	8
Levin	1	2	0	0	1	0	3	8	2	1	1	0	1	1	10	1	23	1	0	0	0	2	3	0	5	15
Levin	2	0	1	0	0	0	1	2	3	1	1	0	1	1	5	0	10	2	0	0	0	1	1	0	2	5
Levin	2	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	4	2	0	0	0	1	2	0	0	2
Levin	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	4	2	0	0	0	0	1	0	0	2
Levin	2	0	0	0	0	0	0	0	3	0	3	0	3	0	3	1	6	1	0	0	0	1	1	2	0	4
Levin	1	0	0	0	2	0	0	0	2	0	2	0	2	0	2	1	3	0	0	0	0	1	1	1	0	2
Levin	1	0	0	0	1	0	1	2	5	3	2	0	2	3	7	2	15	2	1	0	0	0	1	3	2	9
Levin	1	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0
Levin	1	1	0	0	0	0	1	0	1	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	1	2
Levin	1	0	0	0	0	0	1	2	2	2	0	0	0	2	4	0	7	2	0	0	0	1	0	0	1	2
Levin	2	1	0	0	0	0	1	4	3	2	1	0	1	2	7	0	15	2	0	0	0	1	2	0	4	7
Levin	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
Levin	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	1	6	1	0	0	0	0	0	0	0	2
Levin	2	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	2	0	0	0	0	1	1	0	1	1
Levin	1	1	0	0	0	0	0	2	1	0	1	0	1	0	3	3	11	1	0	0	0	2	2	0	1	4
Levin	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
Levin	2	1	1	2	0	0	0	3	4	0	3	0	3	0	7	1	16	3	0	0	0	1	2	2	2	10
Levin	2	0	1	0	2	0	0	2	3	0	1	1	1	1	5	2	11	1	1	0	0	1	0	0	2	6
Levin	2	0	0	0	1	0	0	0	2	0	1	1	1	1	2	0	3	0	0	0	0	0	0	0	1	3
Levin	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0
Levin	3	1	1	0	2	1	0	2	6	0	3	2	3	2	8	1	21	2	0	0	0	1	8	0	4	13
Levin	3	0	0	0	1	0	1	2	1	0	1	0	1	0	3	0	6	0	1	0	0	0	1	1	2	6
Levin	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	6	1	0	0	0	0	2	0	1	4
Levin	3	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	6	2	0	0	0	1	0	0	1	3
Levin	3	0	1	2	0	0	0	1	5	0	2	2	2	2	6	0	12	2	0	0	0	1	3	1	3	8
Levin	2	1	1	0	0	0	3	0	4	0	3	0	3	0	4	0	10	1	0	0	0	1	1	0	3	6
Levin	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0
Levin	2	0	0	0	1	0	0	0	2	1	1	0	2	0	2	2	8	3	0	0	0	0	0	0	0	2
Levin	2	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	1	2
Levin	2	0	0	0	0	0	1	1	1	0	1	0	0	0	2	1	6	3	0	0	1	1	1	0	1	1
Levin	2	1	0	0	0	0	3	4	1	1	0	0	0	1	5	0	11	2	0	0	0	0	0	0	0	6
Levin	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	1	0	1	2
Levin	2	0	0	0	0	0	0	0	2	0	2	0	1	0	2	1	6	1	0	0	0	0	1	1	1	3
Levin	2	0	0	0	0	0	0	3	2	1	1	0	1	1	5	0	7	1	0	0	0	0	0	0	1	4
Levin	2	1	2	0	1	0	1	2	3	1	0	0	0	1	5	1	11	1	0	0	0	0	3	0	3	5
Levin	2	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	3	1	0	0	0	1	1	0	1	2
Levin	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Levin	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Levin	2	1	0	1	0	0	0	1	1	0	1	0	1	0	2	1	8	1	0	0	0	0	1	1	2	5
Levin	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	0	1
Levin	2	2	0	1	2	0	0	5	5	0	5	0	4	0	10	0	25	4	0	0	0	2	5	2	6	17
Levin	2	0	1	1	0	0	1	1	1	0	0	0	0	0	2	1	6	1	0	0	0	0	1	1	1	3
Levin	3	0	0	0	2	0	1	0	1	0	0	1	0	1	1	0	2	0	1	0	0	0	1	0	0	2
Levin	3	0	0	0	2	0	1	0	1	0	0	1	0	1	1	0	2	0	1	0	0	0	1	0	0	2
Levin	2	0	0	0	1	0	2	0	2	0	1	1	1	1	2	0	6	0	2	0	0	1	0	0	1	4
Levin	1	0	0	0	3	0	1	1	1	0	1	0	1	0	2	2	5	0	3	0	0	0	0	0	0	3
Levin	1	2	1	0	2	0	1	3	3	0	1	1	1	1	6	1	15	4	0	0	0	0	3	0	0	6
Levin	1	0	0	0	0	0	0	1	1	0	1	0	0	0	2	0	3	0	0	0	0	0	1	0	1	1
Levin	2	0	0	2	0	0	0	1	1	0	1	0	1	0	2	0	3	0	0	0	1	0	0	0	0	3
Levin	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	1
Levin	2	0	0	0	0	0	1	1	1	1	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	2
Levin	2	1	0	0	0	0	3	3	1	1	0	0	0	1	4	0	7	0	0	0	2	0	2	0	2	4
Levin	2	0	0	1	1	0	1	3	1	0	1	0	0	0	4	1	7	1	1	0	0	1	1	0	1	4
Levin	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	3	1	0	0	0	0	0	0	0	0
Levin	2	0	2	0	2	0	1	1	7	3	2	0	4	1	8	1	14	1	1	0	0	1	1	0	1	9
Levin	2	0	0	0	2	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
Levin	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	1	0	0	1	1	0	0	1	2
Levin	2	0	0	0	3	0	0	0	2	0	2	0	2	0	2	1	6	1	2	0	0	0	0	0	0	2
Levin	2	0	1	0	0	0	2	1	4	2	1	0	3	0	5	0	13	3	0	0	0	1	1	0	1	7
Levin	1	0	0	0	0	0	2	1	2	1	1	0	1	0	3	0	5	2	0	0	0	1	0	0	0	2
Levin	2	0	0	0	1	0	0	0	3	0	3	0	3	0	3	0	4	1	2	0	0	0	0	0	0	3
Levin	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	3	1	0	0	0	0	0	0	0	2
Levin	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	1
Levin	2	0	0	0	0	0	0	1	1	0	1	0	1	0	2	0	3	0	0	0	0	0	0	0	1	3
Levin	2	0	1	0	0	0	1	1	2	0	1	0	1	0	3	1	7	2	0	0	0	0	1	0	0	3
Levin	2	1	2	0	1	0	1	2	3	0	1	0	1	0	5	3	18	4	1	0	0	0	2	0	3	8
Levin	2	0	2	0	4	0	2	5	7	4	1	0	1	4	12	1	18	1	0	0	0	1	2	0	2	11
Levin	2	0	0	1	0	0	0	1	1	0	1	0	1	0	2	0	5	1	0	0	0	1	1	1	1	4
Levin	2	1	0	1	1	0	0	1	2	0	2	0	2	0	3	1	8	0	0	0	0	0	0	1	0	5
Levin	2	0	0	1	2	0	0	3	4	0	4	0	4	0	7	2	19	2	1	0	0	3	4	1	2	13
Levin	2	1	1	0	0	0	4	3	4	0	3	0	3	0	7	1	14	2	0	0	0	1	1	0	3	9
Levin	3	0	0	0	2	0	0	0	1	1	0	0	0	1	1	0	3	0	2	0	0	0	0	0	0	1
Levin	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	2	0	0	0	0	2	0	0	0	0
Levin	2	0	0	0	2	0	1	0	1	1	0	0	1	0	1	0	4	1	1	0	0	2	0	0	0	0
Levin	2	1	1	0	2	0	0	1	3	0	2	0	2	0	4	1	12	3	0	0	0	1	2	0	2	5
Levin	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	4	0	0	0	0	0	1	0	1	2
Levin	2	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	4	2	0	0	0	2	0	0	0	0
Levin	2	1	1	0	0	0	0	0	3	0	2	0	2	0	3	0	7	1	0	0	0	0	1	0	0	4
Levin	2	0	0	0	0	0	0	3	1	0	1	0	1	0	4	0	7	2	0	0	0	0	0	0	1	5
Levin	2	0	1	1	0	0	0	2	2	0	1	0	1	0	4	0	6	1	1	0	0	0	1	0	1	4
Levin	2	0	0	0	0	0	1	1	1	1	0	0	1	0	2	0	3	0	0	0	0	1	0	0	1	2
Levin	2	0	0	0	0	0	1	2	1	0	1	0	1	0	3	0	4	1	0	0	0	0	0	0	0	3
Levin	2	0	0	0	0	0	2	2	1	0	1	0	0	0	3	0	6	1	0	0	0	0	1	0	2	4
Levin	2	1	0	0	1	0	2	1	3	2	1	0	3	0	4	0	8	1	0	0	0	1	0	0	1	4
Levin	2	2	0	0	3	0	2	3	2	0	2	0	2	0	5	1	17	3	1	0	0	0	4	1	4	7
Levin	2	1	0	0	2	0	1	1	2	0	2	0	2	0	3	1	8	1	1	0	0	1	2	1	1	5
Levin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
Levin	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	4	3	0	0	0	2	1	0	0	0
Levin	1	1	0	0	0	0	1	1	1	0	1	0	1	0	2	0	4	0	0	0	0	0	0	0	1	3
Levin	2	0	0	1	0	0	0	1	1	0	1	0	1	0	2	1	8	0	0	0	0	1	2	1	2	6
Levin	2	1	1	0	0	0	1	0	2	0	1	0	1	0	2	0	7	0	0	0	0	0	1	1	2	5
Levin	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
Levin	2	0	0	0	0	0	0	2	1	0	1	0	1	0	3	0	5	1	0	0	0	0	0	0	1	3
Levin	2	0	0	0	0	0	0	2	1	0	1	0	1	0	3	0	6	2	0	0	0	1	2	0	1	4
Levin	2	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	1
Levin	2	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	4	0	0	0	0	1	0	0	1	2
Levin	3	0	2	0	0	1	1	3	2	0	0	0	0	0	5	0	9	1	0	0	0	0	2	0	2	6
Levin	2	1	0	0	2	0	4	4	4	0	4	0	4	0	8	6	22	4	2	0	0	4	7	1	0	9
Levin	2	0	0	0	1	0	0	2	3	1	2	0	3	0	5	1	12	1	0	0	0	1	4	0	2	8
Levin	2	0	1	0	0	0	1	1	2	0	1	0	1	0	3	1	6	1	0	0	0	1	2	0	1	2
Levin	2	0	0	0	0	0	1	0	1	0	1	0	1	0	1	0	2	0	0	0	0	1	1	0	1	2
Levin	2	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	5	1	0	0	0	0	1	0	1	2
Levin	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	4	0	0	0	0	0	1	0	1	3
Levin	2	0	1	0	0	0	0	1	3	0	2	0	2	0	4	0	8	1	0	0	0	1	3	0	2	5
Levin	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1
Levin	2	0	0	1	0	0	0	0	1	0	1	0	1	0	1	0	3	0	0	0	0	1	1	2	1	3
Levin	2	1	0	0	1	0	0	1	3	0	3	0	3	0	4	1	11	1	0	0	0	0	2	2	2	8
Levin	2	0	0	0	1	0	0	1	1	0	1	0	1	0	2	1	5	2	0	0	0	0	0	0	0	1
Levin	2	1	0	0	0	0	0	2	1	0	1	0	0	0	3	1	8	1	0	0	0	0	0	0	1	3
Levin	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Levin	2	0	2	0	2	0	1	2	2	0	0	0	0	0	4	1	6	1	2	0	0	0	1	0	0	2
Levin	2	0	0	0	0	0	0	2	2	0	2	0	2	0	4	0	8	0	0	0	0	0	3	1	2	8
Levin	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0
Levin	2	0	1	0	0	0	1	2	2	0	1	0	1	0	4	0	7	2	0	0	0	1	0	0	1	3
Levin	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	0	0	0	1	1	1	1	3
Levin	2	0	0	0	1	0	1	2	0	0	0	0	0	0	2	0	4	1	1	0	0	0	0	0	1	3
Levin	1	2	0	1	2	0	0	0	3	0	0	3	0	3	3	0	9	0	3	0	0	1	2	0	0	7
Levin	2	1	0	0	2	0	0	1	2	0	2	0	2	0	3	1	8	2	0	0	0	0	0	0	1	4
Levin	2	0	0	1	0	0	0	3	2	0	1	1	1	1	5	0	9	1	0	0	0	0	2	2	1	8
Levin	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0
Levin	2	0	0	0	1	0	0	1	1	0	1	0	1	0	2	1	5	1	0	0	0	1	1	1	1	3
Levin	2	1	0	0	0	0	0	1	1	0	1	0	1	0	2	0	4	0	0	0	0	0	1	0	0	3
Levin	2	0	0	1	0	0	0	5	0	0	0	0	0	0	5	0	9	1	0	0	0	1	0	1	1	6
Levin	2	0	0	0	1	0	2	2	4	0	2	2	2	2	6	0	15	3	1	0	0	0	1	2	3	10
Levin	2	0	2	0	0	0	2	2	3	0	1	0	1	0	5	0	10	2	0	0	0	1	2	1	3	4
Levin	2	0	0	0	0	0	1	1	1	0	1	0	1	0	2	0	3	0	0	0	0	0	0	0	2	2
Levin	2	0	0	0	1	0	0	2	2	0	1	1	1	1	4	0	7	0	1	0	0	0	1	1	2	6
Levin	2	1	0	0	0	0	1	1	3	0	2	1	2	1	4	0	8	0	0	0	0	0	2	1	2	6
Levin	2	1	0	0	0	0	0	3	0	0	0	0	0	0	3	0	5	0	0	0	0	0	1	0	1	2
Levin	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	1	0	0	0	2	1	0	0	0
Levin	2	1	0	0	1	0	0	1	1	0	1	0	0	0	2	0	5	2	0	0	0	2	0	0	0	0
Levin	1	0	1	0	1	0	1	0	2	1	0	0	1	0	2	0	3	0	0	0	0	0	1	0	0	2
Levin	2	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	3	0	1	0	0	0	1	1	1	3
Levin	2	0	0	0	1	0	1	0	2	0	2	0	2	0	2	0	8	2	1	0	0	0	1	1	2	6
Levin	2	0	0	0	3	0	1	2	2	1	1	0	1	1	4	3	19	6	0	0	0	2	4	0	2	8
Levin	2	0	0	0	0	0	1	1	2	0	2	0	2	0	3	0	7	1	0	0	0	1	2	0	2	5
Levin	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	3	1	0	0	0	0	1	0	1	2
Levin	2	0	1	0	0	0	2	2	3	0	2	0	1	0	5	0	11	1	0	0	0	1	3	1	3	4
Levin	2	0	2	0	1	0	2	3	5	0	3	0	3	0	8	1	20	2	0	0	0	1	5	0	5	11
Levin	2	0	0	0	1	0	0	0	1	0	1	0	0	0	1	1	6	1	1	0	0	1	1	0	1	2
Levin	2	2	0	0	2	0	2	1	2	1	1	0	2	0	3	0	10	0	0	0	0	1	2	0	2	8
Levin	2	1	1	0	1	0	1	0	2	0	1	0	1	0	2	1	7	1	0	0	0	2	2	0	1	2
Levin	2	0	0	0	0	0	2	2	3	1	1	1	2	1	5	0	12	1	0	0	0	0	2	0	3	9
Levin	2	0	1	0	0	0	2	1	7	0	4	2	4	2	8	2	17	3	0	0	0	2	3	0	3	8
Levin	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	3	1	0	0	0	0	1	0	1	2
Levin	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	3	1	0	0	0	1	0	0	0	0
Levin	2	0	2	0	3	0	1	0	4	0	2	0	2	0	4	2	9	1	3	0	0	2	4	0	2	4
Levin	2	0	0	0	1	0	0	2	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	1	2
Levin	2	0	0	0	0	0	0	0	1	0	1	0	1	0	1	0	2	0	0	0	0	0	1	0	1	2
Levin	2	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	4	1	0	0	0	0	1	0	0	0
Levin	2	0	0	0	1	0	1	1	2	0	2	0	2	0	3	1	7	0	0	0	0	0	3	0	2	6
Levin	3	0	0	0	0	0	1	0	2	0	2	0	2	0	2	1	4	1	0	0	0	0	0	1	0	2
Levin	3	0	0	1	1	0	1	0	2	1	1	0	2	0	2	0	6	0	1	0	0	0	1	3	1	5
Levin	2	0	0	0	0	0	0	0	3	2	1	0	3	0	3	2	7	2	0	0	0	1	1	2	0	1
Levin	2	1	0	0	1	0	0	2	3	1	2	0	3	0	5	1	11	1	1	0	0	1	4	1	1	7
Levin	2	0	0	1	1	0	0	1	3	1	2	0	3	0	4	0	6	0	1	0	0	0	1	1	1	5
Levin	3	0	1	0	1	0	2	1	1	0	0	0	0	0	2	0	4	2	0	0	0	0	0	0	0	1
Levin	2	0	0	0	0	0	2	3	3	1	2	0	3	0	6	1	13	3	0	0	0	0	0	0	1	9
Levin	2	0	0	0	1	0	1	2	1	1	0	0	1	0	3	0	6	0	0	0	0	1	2	1	2	6
