speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb	longWds	totWds
NWF089	3I	2	0	0	0	0.14285714285714285	0	0.19047619047619047	0.09523809523809523	0	0	0	0	0	0	0.09523809523809523	0.09523809523809523	0.3333333333333333	0	0.14285714285714285	0	0	0	0.14285714285714285	0	0.09523809523809523	0.14285714285714285	0.23809523809523808	21
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0.3333333333333333	0	0	0	0.3333333333333333	0	0	0	0	0	0	0.3333333333333333	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0	0	0.3333333333333333	0.3333333333333333	0	0	0	0	0	0	0.3333333333333333	0	0.3333333333333333	0	0	0	0	0	0	0	0	0	0	3
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0	0	0	0.16666666666666666	0.08333333333333333	0.08333333333333333	0.08333333333333333	0	0	0.08333333333333333	0	0.16666666666666666	0	0.5	0.16666666666666666	0	0	0	0.08333333333333333	0	0.08333333333333333	0	0.25	0	12
NWF089	3I	1	0	0	0	0	0	0.16666666666666666	0.16666666666666666	0.16666666666666666	0.16666666666666666	0	0	0.16666666666666666	0	0.3333333333333333	0	0.6666666666666666	0	0	0	0	0	0	0.16666666666666666	0	0.5	0	6
NWF089	3I	1	0	0	0	0.125	0	0.125	0	0.125	0.125	0	0	0.125	0	0.125	0	0.375	0	0	0	0	0	0	0.125	0	0.25	0.25	8
NWF089	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	2
NWF089	3I	1	0	0	0.1111111111111111	0	0	0	0.2222222222222222	0.1111111111111111	0.1111111111111111	0	0	0.1111111111111111	0	0.3333333333333333	0.1111111111111111	0.6666666666666666	0	0	0	0	0.1111111111111111	0.2222222222222222	0.1111111111111111	0.1111111111111111	0.4444444444444444	0	9
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NWF089	3I	2	0	0	0	0.1875	0	0	0.125	0.125	0.0625	0.0625	0	0.125	0	0.25	0.09375	0.5625	0.09375	0.0625	0	0	0.15625	0.09375	0.0625	0.03125	0.28125	0.1875	32
NWF089	3I	1	0.08333333333333333	0	0	0.25	0	0	0	0.16666666666666666	0.16666666666666666	0	0	0	0.16666666666666666	0.16666666666666666	0	0.5833333333333334	0	0.25	0	0	0	0.16666666666666666	0.16666666666666666	0	0.5	0	12
NWF089	3I	1	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0	0	4
NWF089	3I	2	0	0	0.037037037037037035	0.1111111111111111	0	0.07407407407407407	0.037037037037037035	0.037037037037037035	0	0.037037037037037035	0	0.037037037037037035	0	0.07407407407407407	0.037037037037037035	0.2962962962962963	0.1111111111111111	0.07407407407407407	0	0	0.07407407407407407	0	0.037037037037037035	0	0.14814814814814814	0.18518518518518517	27
