speaker	task	stance	indefArt	defArt	questionmark	comma	exclamationmark	period	ipron	ppron	firstPPron	secondPPron	thirdPPron	singPPron	plurPPron	pronoun	conj	function_word	prep	nonflu	filler	swear	tentat	differ	discrep	certain	auxverb
NWF116	6B	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	3	8	0	1	0	0	0	3	1	2	4
NWF116	6B	2	0	0	0	2	0	0	1	2	0	1	2	0	2	3	2	6	1	2	0	0	1	1	0	0	2
NWF116	6B	2	0	1	0	0	0	1	0	2	0	1	0	0	0	2	0	5	2	0	0	0	1	0	0	1	0
NWF116	6B	2	0	0	0	0	0	0	1	2	2	0	0	2	0	3	0	8	1	0	0	0	0	2	2	1	6
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
NWF116	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	2	0	0	0	1	0	4	1	0	0	0	0	0	0	1	2	10	1	1	0	0	0	2	0	4	6
NWF116	6B	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	2
NWF116	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	2	1	0	0	8	0	1	3	6	3	1	2	4	2	9	4	27	5	5	1	0	2	2	2	4	14
NWF116	6B	2	1	0	0	2	0	0	1	2	2	0	0	0	2	3	1	11	0	2	0	0	0	0	0	3	7
NWF116	6B	2	1	0	0	1	0	3	2	3	3	0	0	2	1	5	3	14	1	3	0	0	1	1	1	2	9
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	2
NWF116	6B	1	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	1
NWF116	6B	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0	0	0
NWF116	6B	3	2	0	0	4	0	1	3	3	3	0	0	3	0	6	6	21	3	3	0	0	0	4	0	1	9
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	1	0	1	1	1	0	2	0	3	2	0	0	1	1	3	1	7	0	1	0	0	0	2	0	0	4
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
NWF116	6B	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	2
NWF116	6B	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0
NWF116	6B	0	1	0	0	2	0	0	0	2	2	0	0	2	0	2	0	4	0	2	0	0	0	0	0	0	3
NWF116	6B	0	0	0	0	0	0	3	1	1	1	0	0	0	1	2	0	4	0	2	0	0	0	0	1	2	3
NWF116	6B	1	0	0	0	2	0	1	0	3	3	0	0	2	1	3	3	9	2	2	0	0	2	2	1	0	4
NWF116	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	2	0	1	0	5	0	1	2	9	8	0	0	5	3	11	1	19	1	5	0	0	1	0	4	1	15
NWF116	6B	2	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	7	2	0	0	0	2	1	1	1	3
NWF116	6B	2	0	0	0	0	0	2	0	2	1	0	1	0	2	2	0	5	0	0	0	0	0	1	0	0	4
NWF116	6B	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	1	2
NWF116	6B	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	3	2	1	0	0	1	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	2
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	0	0	1	1	0	0	0	0	2	1	0	0	0	1	2	0	4	1	0	0	0	0	1	0	0	2
NWF116	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1
NWF116	6B	2	0	1	0	3	0	0	1	4	2	1	0	3	0	5	0	12	5	3	0	0	3	0	0	2	5
NWF116	6B	2	0	0	0	4	0	0	2	6	6	0	0	1	5	8	4	23	4	5	0	0	0	5	1	2	13
NWF116	6B	2	0	1	0	5	0	0	0	4	2	1	0	3	0	4	2	9	3	4	0	0	0	0	0	1	4
NWF116	6B	2	0	0	0	0	0	1	2	2	2	0	0	1	1	4	2	11	2	0	0	0	2	2	1	2	5
NWF116	6B	2	0	2	0	4	0	2	4	7	4	1	0	4	1	11	2	22	2	1	0	0	1	3	2	4	11
NWF116	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
NWF116	6B	2	1	0	0	4	0	1	0	1	0	1	0	1	0	1	2	8	3	4	0	0	0	1	0	0	1
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	1	0	0	2	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1
NWF116	6B	2	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	2	0	0	0	1	0	1	4	1	1	0	0	1	0	5	1	9	1	1	0	0	1	2	0	3	7
NWF116	6B	2	1	1	2	6	0	3	7	6	3	2	0	5	0	13	4	29	2	7	0	0	0	4	0	6	14
NWF116	6B	1	1	1	0	1	0	1	3	2	1	0	0	1	0	5	1	11	1	1	0	0	2	2	0	0	7
NWF116	6B	2	0	0	0	1	0	0	1	0	0	0	0	0	0	1	4	9	0	2	0	0	1	3	0	1	4
NWF116	6B	2	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	5	0	1	0	0	0	2	2	2	4
NWF116	6B	2	0	1	0	1	0	0	1	1	0	0	0	0	0	2	2	7	1	1	0	0	0	2	0	2	2
NWF116	6B	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	0	0	0	2	0	0	1	2	1	0	1	0	1	0	3	0	5	0	0	0	0	0	0	0	1	5
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	4	0	0	0	0	1	2	1	1	4
NWF116	6B	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	2	3
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	3	1	2	3
NWF116	6B	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	0	0	0	0	0	0
NWF116	6B	2	0	0	0	0	0	1	2	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	3
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	1	0	1	0	1	0	0	1	0	1	1	0	2	0	1	1	0	0	1	0	0	2
NWF116	6B	0	0	0	0	3	0	1	2	2	0	0	2	0	2	4	2	7	0	3	0	0	0	0	0	0	4
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	2	0	0	0	0	0	1	0	2	2	0	0	1	1	2	0	3	0	0	0	0	0	1	0	0	3
NWF116	6B	1	0	0	0	1	0	1	0	1	0	0	1	0	1	1	1	5	1	1	0	0	0	1	1	1	3
NWF116	6B	1	1	0	0	1	0	0	0	1	1	0	0	0	1	1	0	4	0	1	0	0	0	0	0	1	3
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	2	0	2	0	4	0	1	1	3	1	0	0	1	0	4	2	9	4	4	0	0	1	0	0	0	3
NWF116	6B	2	1	0	0	2	0	2	1	3	2	1	0	2	1	4	3	11	0	3	0	0	1	3	2	1	7
NWF116	6B	2	0	0	0	2	0	0	0	1	1	0	0	1	0	1	0	3	0	2	0	0	0	0	0	0	2
NWF116	6B	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	2	1	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	1	3
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	1	0	0	0	2	1	2	1	0	0	1	0	3	0	11	3	1	0	0	0	2	0	0	5
NWF116	6B	1	0	0	1	2	0	1	0	3	2	0	1	1	2	3	2	11	0	2	0	0	1	4	2	2	8
NWF116	6B	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	2	0	3	2	6	0	4	7	8	4	0	1	3	2	15	10	41	9	11	0	0	4	5	0	5	17
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
NWF116	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF116	6B	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF116	6B	2	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	4	0	0	0	0	0	0	0	1	4
NWF116	6B	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	1	3
NWF116	6B	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF116	6B	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	1
NWF117	6B	1	0	1	0	0	0	1	0	2	1	0	0	0	1	2	1	8	2	1	0	0	0	0	0	1	2
NWF117	6B	0	0	1	0	0	0	2	0	4	1	0	2	1	2	4	0	8	0	1	0	0	2	1	0	3	5
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	1	0	1	2	0	0	0	0	0	0	2	0	10	0	2	0	0	0	1	1	5	7
NWF117	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	0	0	1	0	0	0	1	0	2	1	0	0	1	0	2	0	5	2	0	0	0	0	0	0	0	2
NWF117	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	0	3	0	0	0	0	0	1	1	1	3
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF117	6B	1	1	0	0	0	0	3	2	1	1	0	0	0	1	3	0	9	3	0	0	0	0	0	0	1	5
NWF117	6B	1	0	0	0	2	0	3	2	1	1	0	0	1	0	3	1	5	0	3	0	0	1	1	0	1	4
NWF117	6B	1	0	0	1	0	0	0	1	2	2	0	0	0	2	3	0	7	1	0	0	0	0	3	1	1	4
NWF117	6B	1	2	0	0	0	0	2	2	0	0	0	0	0	0	2	1	7	0	0	0	0	0	3	0	2	4
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	1
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	2	0	1	0	1	0	1	0	1	0	1	0	4	0	2	0	0	0	2	0	2	3
NWF117	6B	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
NWF117	6B	0	0	0	0	1	0	2	2	1	1	0	0	1	0	3	0	3	0	0	0	0	1	0	0	0	3
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	1	1	1	0	0	0	1	2	1	5	1	0	0	0	0	0	0	0	2
NWF117	6B	1	0	0	0	1	0	1	1	0	0	0	0	0	0	1	1	5	1	0	0	0	0	2	1	1	3
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF117	6B	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	2	5	1	1	0	0	1	1	1	1	2
NWF117	6B	1	0	0	0	1	0	2	1	1	0	1	0	1	0	2	1	6	0	0	0	0	2	2	0	1	2
NWF117	6B	0	0	0	0	1	0	3	1	2	2	0	0	0	2	3	1	9	2	0	0	0	1	1	0	2	5
NWF117	6B	2	0	0	0	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1
NWF117	6B	2	1	0	0	0	0	1	0	1	1	0	0	1	0	1	0	4	1	0	0	0	0	0	0	0	1
NWF117	6B	2	1	0	0	0	0	2	2	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	1	2
NWF117	6B	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	4	1	1	0	0	0	1	0	0	2
NWF117	6B	2	0	0	0	1	0	1	0	4	2	2	0	4	0	4	0	12	2	3	0	0	0	1	3	0	9
NWF117	6B	2	1	1	1	1	0	0	2	1	0	0	0	0	0	3	0	7	1	1	0	0	0	1	1	1	4
NWF117	6B	0	1	1	0	1	0	2	1	2	1	0	0	1	0	3	2	9	1	2	0	0	2	1	1	1	3
NWF117	6B	2	0	1	0	0	0	1	1	1	0	0	0	0	0	2	1	5	1	0	0	0	2	2	0	1	1
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NWF117	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1
NWF117	6B	2	0	0	0	0	0	1	1	1	1	0	0	0	1	2	0	6	1	0	0	0	0	1	1	2	5
NWF117	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	3	0	0	0	0	0	1	1	1	3
NWF117	6B	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	2
NWF117	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF117	6B	0	3	0	0	0	0	1	0	2	0	0	2	0	2	2	3	15	4	0	0	0	0	0	0	1	4
NWF117	6B	0	3	0	1	0	0	0	1	0	0	0	0	0	0	1	1	7	1	0	0	0	0	1	0	1	2
NWF117	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1
NWF117	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	1	3	1	1	1	0	0	1	0	2	0	2	0	1	0	0	0	0	0	0	2
NWF117	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF117	6B	2	0	1	0	0	0	2	2	1	0	0	0	0	0	3	0	5	0	0	0	0	0	1	0	2	3
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	1	0	1	0	2	0	3	1	1	0	2	0	3	0	7	2	1	0	0	0	0	0	0	3
NWF117	6B	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	5	1	0	0	0	0	0	0	1	3
NWF117	6B	1	0	0	0	0	0	1	1	1	0	0	1	0	1	2	0	5	0	0	1	0	0	0	0	0	4
NWF117	6B	1	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	3	0	0	0	0	0	0	0	1	2
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	1	1
NWF117	6B	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	5	1	1	0	0	0	0	2	0	3
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	0	2	1	1	1	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	3
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	0	2	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	2
NWF117	6B	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0
NWF117	6B	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	4	1	1	0	0	0	1	0	1	2
NWF117	6B	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	2	1	1	4
NWF117	6B	2	0	1	0	0	0	2	1	2	1	0	0	1	0	3	2	9	1	1	0	0	1	2	0	0	3
NWF117	6B	2	0	1	0	0	0	2	2	2	1	0	0	1	0	4	2	9	1	0	0	0	0	1	1	0	4
NWF117	6B	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1
NWF117	6B	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	4	0	0	0	0	0	2	1	2	3
NWF117	6B	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	4	1	2	0	0	0	1	0	1	2
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	3	0	0	0	0	0	1	1	1	3
NWF117	6B	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	4	1	0	0	0	0	1	0	1	2
NWF117	6B	2	1	0	0	2	0	2	0	2	2	0	0	2	0	2	1	8	1	4	1	0	0	0	0	0	4
NWF117	6B	1	0	0	0	0	0	1	0	1	1	0	0	0	1	1	0	4	0	0	0	0	1	1	0	1	3
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NWF117	6B	1	0	1	0	0	0	1	0	2	0	0	1	0	1	2	0	3	0	0	0	0	1	0	0	1	2
NWF117	6B	2	0	0	0	0	0	4	1	2	0	1	1	1	1	3	1	6	1	0	0	0	0	1	0	0	4
NWF117	6B	0	1	0	0	1	0	2	3	3	1	0	2	1	2	6	2	16	5	1	0	0	3	1	1	2	5
NWF117	6B	0	0	0	0	1	0	0	0	1	0	0	1	0	1	1	1	5	1	2	0	0	0	1	0	0	2
NWF117	6B	0	0	0	1	0	0	0	2	1	0	1	0	1	0	3	0	6	1	0	0	0	1	1	0	0	3
NWF117	6B	0	1	1	1	0	0	2	0	4	0	1	2	1	2	4	4	13	2	0	0	0	0	0	0	0	5
NWF117	6B	0	0	1	0	0	0	1	1	2	0	1	0	1	0	3	1	7	1	0	0	0	0	0	0	1	4
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NWF117	6B	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	4	0	0	0	0	0	2	0	1	3
NWF117	6B	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	1	2
NWF117	6B	1	0	0	0	0	0	1	1	3	1	0	2	1	2	4	1	6	0	0	0	0	1	0	0	1	4
NWF117	6B	2	0	1	0	0	0	2	1	3	2	0	0	1	1	4	1	7	1	0	0	0	0	0	0	0	4
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	1	0	0	0	1	0	1	0	0	0	0	0	1	2	3	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	1	1	0	0	1	1	0	1	0	1	0	2	0	4	1	0	0	0	0	1	0	1	3
NWF117	6B	2	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	4	1	1	0	0	0	0	0	1	2
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	2	0	2	0	1	0	0	1	0	1	1	1	6	0	3	0	0	2	1	1	1	2
NWF117	6B	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	4	0	1	0	0	0	1	0	0	2
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
NWF117	6B	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	1	2
NWF117	6B	0	0	0	0	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	1
NWF117	6B	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	0	0	1	0	3	0	1	0	2	1	0	0	0	1	2	1	7	2	1	0	0	0	2	0	2	3
NWF117	6B	1	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	3	0	0	0	0	0	1	0	1	2
NWF117	6B	2	0	2	0	0	0	2	0	4	0	0	2	0	2	4	0	8	2	0	0	0	0	0	0	2	4
NWF117	6B	2	0	0	0	1	0	0	0	2	2	0	0	1	1	2	1	5	0	1	0	0	0	0	1	1	4
NWF117	6B	2	0	1	1	0	0	2	4	3	2	0	0	1	1	7	2	11	0	0	0	0	0	2	0	2	6
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	1	0	3	0	0	1	2	0	1	0	1	0	3	1	5	0	1	0	0	0	1	0	1	3
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	2	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	4	0	0	0	0	0	3	0	2	1
NWF117	6B	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	2	0	0	0	0	0	1	0	1	2
NWF117	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
NWF117	6B	1	0	1	0	0	0	2	0	3	0	1	1	1	1	3	0	4	1	0	0	0	0	0	0	0	1
NWF117	6B	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
