tatement	7.659137734273875e-06	1	['1']
pass	3.829568867136938e-05	5	['2', '1']
federal	0.00015318275468547752	20	['2', '0', '1']
never	0.00013786447921692975	18	['2', '0', '1']
g	7.659137734273875e-06	1	['1']
nuts	1.531827546854775e-05	2	['2', '0']
migrates	7.659137734273875e-06	1	['1']
rolls	0.0002527515452310379	33	['2', '0', '1']
supporting	2.2977413202821626e-05	3	['2', '1']
restroom	7.659137734273875e-06	1	['0']
differently	4.595482640564325e-05	6	['2', '1', '0']
fires	3.06365509370955e-05	4	['2', '1']
exercises	7.659137734273875e-06	1	['0']
brutal	7.659137734273875e-06	1	['1']
even	0.00035997947351087213	47	['2', '1', '0']
it-	7.659137734273875e-06	1	['1']
makers	7.659137734273875e-06	1	['2']
atcha	7.659137734273875e-06	1	['2']
natural	7.659137734273875e-06	1	['2']
long	6.893223960846487e-05	9	['2', '1']
check-ups	0.000122546203748382	16	['2', '1', '0']
during	7.659137734273875e-06	1	['0']
find	0.00020679671882539464	27	['3', '2', '0', '1']
horrifying	7.659137734273875e-06	1	['2']
apply	7.659137734273875e-06	1	['1']
beds	7.659137734273875e-06	1	['2']
outdoor-ware	1.531827546854775e-05	2	['1']
programs	0.0004365708508536109	57	['3', '2', '1', '0']
cooking	0.0005744353300705407	75	['3', '2', '1', '0']
speed	0.0002604106829653118	34	['2', '1', '0']
offices	7.659137734273875e-06	1	['0']
hundred	2.2977413202821626e-05	3	['2']
indoors	7.659137734273875e-06	1	['2']
link	7.659137734273875e-06	1	['1']
coming	3.829568867136938e-05	5	['2', '1', '0']
hurt	2.2977413202821626e-05	3	['2', '1']
only	0.00042891171311933705	56	['2', '1', '0']
canvas	0.00020679671882539464	27	['2', '1', '0']
ingredient	1.531827546854775e-05	2	['0']
sending	7.659137734273875e-06	1	['0']
sames	7.659137734273875e-06	1	['1']
situation	1.531827546854775e-05	2	['2']
fields	7.659137734273875e-06	1	['1']
product	2.2977413202821626e-05	3	['1']
bitch	7.659137734273875e-06	1	['2']
disagree	1.531827546854775e-05	2	['2', '1']
individual	2.2977413202821626e-05	3	['2', '1']
once	9.956879054556038e-05	13	['2', '1', '0']
ran	7.659137734273875e-06	1	['2']
pre-natal	0.00011488706601410813	15	['2', '1', '0']
based	3.06365509370955e-05	4	['2', '1']
clinic	7.659137734273875e-06	1	['1']
candidates	7.659137734273875e-06	1	['2']
non-fresh	7.659137734273875e-06	1	['1']
mountains	7.659137734273875e-06	1	['2']
story	7.659137734273875e-06	1	['3']
bye	7.659137734273875e-06	1	['2']
plastic	0.0004672074017907064	61	['2', '0', '1']
fresh	0.000183819305622573	24	['2', '1', '0']
naw	7.659137734273875e-06	1	['2']
initial	7.659137734273875e-06	1	['1']
marks	7.659137734273875e-06	1	['0']
finally	7.659137734273875e-06	1	['2']
photocopy	7.659137734273875e-06	1	['2']
arts	9.956879054556038e-05	13	['2', '1']
distilled	7.659137734273875e-06	1	['0']
remove	6.893223960846487e-05	9	['2', '0']
content	1.531827546854775e-05	2	['1']
non-corrupt	7.659137734273875e-06	1	['2']
seemed	1.531827546854775e-05	2	['2']
camouflage	7.659137734273875e-06	1	['2']
certifying	7.659137734273875e-06	1	['2']
counts	1.531827546854775e-05	2	['2', '1']
wal-mart	7.659137734273875e-06	1	['1']
sugary	7.659137734273875e-06	1	['2']
enforce	7.659137734273875e-06	1	['0']
exam	7.659137734273875e-06	1	['0']
worthwhile	7.659137734273875e-06	1	['1']
trying	0.00010722792827983426	14	['2', '0', '1']
pregnancies	1.531827546854775e-05	2	['3', '2']
assume	8.425051507701263e-05	11	['2', '1', '0']
missed	1.531827546854775e-05	2	['3', '0']
complicated	7.659137734273875e-06	1	['1']
shoot	4.595482640564325e-05	6	['2', '0', '1']
ordered	1.531827546854775e-05	2	['1']
publicity	7.659137734273875e-06	1	['2']
elective	7.659137734273875e-06	1	['2']
certification	7.659137734273875e-06	1	['1']
removal	0.0003752977489794199	49	['2', '0', '1']
puppy	0.00035232033577659825	46	['2', '0', '1']
pa.	7.659137734273875e-06	1	['2']
partly	7.659137734273875e-06	1	['1']
taxes	7.659137734273875e-06	1	['1']
mix	0.000490184814993528	64	['2', '1', '0']
towing	0.0005055030904620758	66	['3', '2', '1', '0']
exercise	4.595482640564325e-05	6	['0', '1']
dirty	7.659137734273875e-06	1	['2']
suite	7.659137734273875e-06	1	['2']
looking	0.00029870637163668116	39	['2', '1', '0']
sustainable	7.659137734273875e-06	1	['2']
veterinary	0.00035232033577659825	46	['2', '1', '0']
candy	1.531827546854775e-05	2	['1']
earthy	7.659137734273875e-06	1	['2']
joining	7.659137734273875e-06	1	['1']
license	0.00020679671882539464	27	['2', '1', '0']
guide	7.659137734273875e-06	1	['0']
specify	1.531827546854775e-05	2	['1']
indoor	7.659137734273875e-06	1	['1']
killed	7.659137734273875e-06	1	['1']
generally	1.531827546854775e-05	2	['1']
neighborhoods	2.2977413202821626e-05	3	['2', '0']
worthless	7.659137734273875e-06	1	['2']
truck	3.06365509370955e-05	4	['0', '1']
firewood	1.531827546854775e-05	2	['1']
lowe	7.659137734273875e-06	1	['1']
it	0.014720862725274389	1922	['3', '2', '1', '0']
scissors	0.0005667761923362668	74	['2', '0', '1']
bizarre	7.659137734273875e-06	1	['2']
had	0.0007122998092874704	93	['3', '2', '1', '0']
code	7.659137734273875e-06	1	['0']
open	5.361396413991713e-05	7	['2', '1', '0']
controlled	2.2977413202821626e-05	3	['2']
n_p_r_	7.659137734273875e-06	1	['0']
bonfire	7.659137734273875e-06	1	['1']
poorly	7.659137734273875e-06	1	['2']
swath	7.659137734273875e-06	1	['0']
lady	2.2977413202821626e-05	3	['2', '0']
camping	0.0006510267074132794	85	['2', '1', '0']
utilitarian	1.531827546854775e-05	2	['2', '1']
new	0.00022211499429394238	29	['3', '2', '0', '1']
worst	2.2977413202821626e-05	3	['2', '1']
was	0.0017156468524773482	224	['3', '2', '1', '0']
spaces	3.06365509370955e-05	4	['2', '0']
jackets	0.00035232033577659825	46	['2', '0', '1']
automatically	7.659137734273875e-06	1	['2']
teach	4.595482640564325e-05	6	['2']
magnetics	7.659137734273875e-06	1	['0']
hauled	7.659137734273875e-06	1	['2']
windows	7.659137734273875e-06	1	['1']
foil	2.2977413202821626e-05	3	['0', '1']
capitol	7.659137734273875e-06	1	['0']
highways	7.659137734273875e-06	1	['2']
china	7.659137734273875e-06	1	['3']
snacks	1.531827546854775e-05	2	['2', '1']
sokay	7.659137734273875e-06	1	['0']
outta	0.0001302053414826559	17	['2', '1']
lower	2.2977413202821626e-05	3	['2', '0']
hanford	7.659137734273875e-06	1	['2']
meant	2.2977413202821626e-05	3	['2', '0']
hygienic	7.659137734273875e-06	1	['2']
fell	7.659137734273875e-06	1	['1']
excursion	7.659137734273875e-06	1	['1']
rail	7.659137734273875e-06	1	['1']
position	1.531827546854775e-05	2	['2', '1']
masseuses	7.659137734273875e-06	1	['1']
dixie	7.659137734273875e-06	1	['0']
compromising	7.659137734273875e-06	1	['1']
householdy	7.659137734273875e-06	1	['1']
is	0.006211560702496113	811	['3', '2', '1', '0']
dried	0.00035232033577659825	46	['2', '0', '1']
look	0.0004135934376507893	54	['3', '2', '0', '1']
subscriber	7.659137734273875e-06	1	['2']
confusing	2.2977413202821626e-05	3	['2', '1']
regional	7.659137734273875e-06	1	['2']
willing	7.659137734273876e-05	10	['2', '1']
stepping	7.659137734273875e-06	1	['0']
donate	1.531827546854775e-05	2	['2', '1']
par	7.659137734273875e-06	1	['1']
fits	7.659137734273875e-06	1	['2']
oop	1.531827546854775e-05	2	['0', '1']
day	5.361396413991713e-05	7	['2', '0', '1']
park	2.2977413202821626e-05	3	['0', '1']
reserve	7.659137734273875e-06	1	['2']
faith	7.659137734273875e-06	1	['2']
pete	7.659137734273875e-06	1	['2']
properties	7.659137734273875e-06	1	['1']
environmental	2.2977413202821626e-05	3	['2', '0', '1']
behind	3.829568867136938e-05	5	['2', '0', '1']
kill	5.361396413991713e-05	7	['1', '0']
j_d_s_	7.659137734273875e-06	1	['0']
cover	2.2977413202821626e-05	3	['2']
yard	2.2977413202821626e-05	3	['2', '1']
teenage	7.659137734273875e-06	1	['2']
silly	2.2977413202821626e-05	3	['2', '1']
uh-oh	3.829568867136938e-05	5	['2', '0', '1']
surprised	7.659137734273875e-06	1	['1']
beloved	7.659137734273875e-06	1	['1']
grade	1.531827546854775e-05	2	['2']
fallout	7.659137734273875e-06	1	['1']
la	7.659137734273875e-06	1	['2']
positively	7.659137734273875e-06	1	['1']
ed	0.0007199589470217443	94	['3', '2', '0', '1']
alert	7.659137734273875e-06	1	['2']
definition	2.2977413202821626e-05	3	['2', '1']
pre-'natal	7.659137734273875e-06	1	['0']
buddy	7.659137734273875e-06	1	['1']
unpleasant	7.659137734273875e-06	1	['2']
disposable	4.595482640564325e-05	6	['0', '1']
order	6.893223960846487e-05	9	['2', '1', '0']
registered	1.531827546854775e-05	2	['2', '0']
must	9.956879054556038e-05	13	['3', '2', '0', '1']
veterans	0.00015318275468547752	20	['2', '1', '0']
leaves	1.531827546854775e-05	2	['0', '1']
house	0.00013786447921692975	18	['2', '1', '0']
rules	3.829568867136938e-05	5	['2', '1']
carrying	2.2977413202821626e-05	3	['2', '1']
world	4.595482640564325e-05	6	['2', '1', '0']
main	2.2977413202821626e-05	3	['2']
cookstove	2.2977413202821626e-05	3	['2', '1', '0']
substitute	7.659137734273875e-06	1	['2']
zero	7.659137734273875e-06	1	['3']
implementing	7.659137734273875e-06	1	['2']
buse-	7.659137734273875e-06	1	['1']
go	0.004518891263221587	590	['3', '2', '1', '0']
necessarily	6.1273101874191e-05	8	['2', '0', '1']
popularize	7.659137734273875e-06	1	['1']
sec	7.659137734273875e-06	1	['1']
here-ish	7.659137734273875e-06	1	['1']
voting	7.659137734273875e-06	1	['0']
thought	0.0002604106829653118	34	['3', '2', '0', '1']
front	4.595482640564325e-05	6	['2', '0', '1']
thingies	7.659137734273875e-06	1	['2']
sells	1.531827546854775e-05	2	['3']
woops	1.531827546854775e-05	2	['3', '1']
woulda	2.2977413202821626e-05	3	['2', '1']
move	0.00032934292257377664	43	['2', '1', '0']
close	0.0001914784433568469	25	['2', '1', '0']
creep	7.659137734273875e-06	1	['1']
seems	0.0006586858451475533	86	['3', '2', '1', '0']
boots	0.0003446611980423244	45	['2', '1', '0']
theirs	7.659137734273875e-06	1	['2']
mac	7.659137734273875e-06	1	['2']
connected	7.659137734273875e-06	1	['1']
houseware	3.06365509370955e-05	4	['1', '0']
minimize	1.531827546854775e-05	2	['2']
exposed	7.659137734273875e-06	1	['1']
sundry	7.659137734273875e-06	1	['2']
parks	2.2977413202821626e-05	3	['2']
puncturing	7.659137734273875e-06	1	['2']
true	0.0008271868753015786	108	['2', '1', '0']
whining	7.659137734273875e-06	1	['0']
cook	0.00021445585655966852	28	['2', '0', '1']
cheap	3.06365509370955e-05	4	['2', '1']
papers	7.659137734273875e-06	1	['1']
fleece-lined	8.425051507701263e-05	11	['2', '0', '1']
supportive	7.659137734273875e-06	1	['2']
'	8.425051507701263e-05	11	['2', '1', '0']
reproductive	0.0006203901564761839	81	['2', '0', '1']
mixer	7.659137734273875e-06	1	['2']
populous	7.659137734273875e-06	1	['2']
timers	0.00029870637163668116	39	['2', '1', '0']
japan	1.531827546854775e-05	2	['1']
custodians	0.00029104723390240727	38	['3', '2', '0', '1']
gets	0.00014552361695120363	19	['2', '1', '0']
numbers	1.531827546854775e-05	2	['2', '1']
iffy	2.2977413202821626e-05	3	['2']
centralized	2.2977413202821626e-05	3	['2']
dispatcher	7.659137734273875e-06	1	['1']
scout	7.659137734273875e-06	1	['2']
but-	7.659137734273875e-06	1	['1']
army	7.659137734273875e-06	1	['0']
hardware-y	1.531827546854775e-05	2	['1']
cuz	0.0015854415109946922	207	['3', '2', '0', '1']
endcap	7.659137734273875e-06	1	['1']
hhh	3.06365509370955e-05	4	['2', '0', '1']
infrequent	7.659137734273875e-06	1	['1']
heard	7.659137734273876e-05	10	['2', '0']
planned	2.2977413202821626e-05	3	['2', '1', '0']
utility-ish	7.659137734273875e-06	1	['2']
own	0.00033700206030805053	44	['2', '0', '1']
economics	7.659137734273875e-06	1	['2']
pest	0.00026806982069958567	35	['2', '1', '0']
him	1.531827546854775e-05	2	['2', '1']
youtube	1.531827546854775e-05	2	['2', '0']
repair	0.00031402464710522887	41	['3', '2', '1', '0']
artists	9.956879054556038e-05	13	['3', '2', '0', '1']
not	0.002787926135275691	364	['3', '2', '1', '0']
surprise	7.659137734273875e-06	1	['2']
nine	9.956879054556038e-05	13	['2', '0']
price	7.659137734273875e-06	1	['1']
otherwise	5.361396413991713e-05	7	['2', '1']
restaurants	7.659137734273875e-06	1	['2']
electrical-y	7.659137734273875e-06	1	['2']
siding	0.0005055030904620758	66	['2', '1', '0']
uh-	7.659137734273875e-06	1	['0']
lots	5.361396413991713e-05	7	['2', '1']
choices	7.659137734273875e-06	1	['1']
down	0.0012254620374838202	160	['3', '2', '1', '0']
fill	6.893223960846487e-05	9	['2', '1']
income	4.595482640564325e-05	6	['2', '1', '0']
t_v_	3.829568867136938e-05	5	['0']
profit	1.531827546854775e-05	2	['2', '1']
geez	7.659137734273875e-06	1	['2']
wiggle	7.659137734273875e-06	1	['1']
cost	9.19096528112865e-05	12	['2', '1']
moved	2.2977413202821626e-05	3	['2', '1']
evil	1.531827546854775e-05	2	['1']
junk	3.06365509370955e-05	4	['2', '1']
hay	7.659137734273875e-06	1	['2']
priorities	7.659137734273875e-06	1	['2']
pour	7.659137734273875e-06	1	['2']
loss	7.659137734273875e-06	1	['2']
bu	1.531827546854775e-05	2	['1', '0']
destroying	7.659137734273875e-06	1	['2']
vests	0.0003906160244479677	51	['2', '1', '0']
ostracized	7.659137734273875e-06	1	['2']
weeks	7.659137734273875e-06	1	['2']
spool	7.659137734273875e-06	1	['1']
drew	7.659137734273875e-06	1	['1']
bingo	2.2977413202821626e-05	3	['1']
co-mayors	1.531827546854775e-05	2	['0', '1']
fours	7.659137734273875e-06	1	['1']
member	7.659137734273875e-06	1	['1']
police	4.595482640564325e-05	6	['2', '1']
s_t_d_	0.00032168378483950276	42	['2', '1', '0']
deciding	7.659137734273875e-06	1	['3']
hill	7.659137734273875e-06	1	['0']
ended	1.531827546854775e-05	2	['2']
improvement-y	7.659137734273875e-06	1	['1']
general	7.659137734273876e-05	10	['2', '1']
adopt	2.2977413202821626e-05	3	['2', '1']
individualized	7.659137734273875e-06	1	['2']
win	7.659137734273875e-06	1	['3']
reduce	7.659137734273875e-06	1	['2']
feels	7.659137734273875e-06	1	['1']
machines	0.0005667761923362668	74	['3', '2', '1', '0']
buying	7.659137734273875e-06	1	['2']
vest	3.06365509370955e-05	4	['2', '1']
instance	3.829568867136938e-05	5	['2', '1', '0']
creates	7.659137734273875e-06	1	['2']
work	0.00029870637163668116	39	['3', '2', '1', '0']
check-out	7.659137734273875e-06	1	['1']
score	7.659137734273875e-06	1	['1']
student	1.531827546854775e-05	2	['2']
measure	7.659137734273875e-06	1	['1']
shop	6.1273101874191e-05	8	['3', '2', '1', '0']
wasteland	7.659137734273875e-06	1	['1']
spending	7.659137734273875e-06	1	['2']
allowing	7.659137734273875e-06	1	['0']
gas	0.00014552361695120363	19	['2', '0', '1']
justified	7.659137734273875e-06	1	['2']
loose-leaf	0.0001302053414826559	17	['2', '0', '1']
above	0.00044422998858788476	58	['2', '1', '0']
vehicles	1.531827546854775e-05	2	['2', '1']
squeeze	1.531827546854775e-05	2	['2']
over	0.0017156468524773482	224	['3', '2', '1', '0']
ai	7.659137734273875e-06	1	['2']
forget	7.659137734273876e-05	10	['2', '1', '0']
produce	0.0001302053414826559	17	['2', '1', '0']
buildings	7.659137734273875e-06	1	['2']
asking	1.531827546854775e-05	2	['2', '1']
cord	5.361396413991713e-05	7	['2', '1']
multiple	1.531827546854775e-05	2	['1']
farms	7.659137734273875e-06	1	['0']
considered	1.531827546854775e-05	2	['2', '1']
wherever	6.893223960846487e-05	9	['3', '2', '1']
lectures	7.659137734273875e-06	1	['0']
crafts	7.659137734273875e-06	1	['2']
while	6.893223960846487e-05	9	['2', '1', '0']
flag	0.00020679671882539464	27	['3', '2', '0', '1']
desk	2.2977413202821626e-05	3	['1', '0']
hooks.0	7.659137734273875e-06	1	['0']
wild	1.531827546854775e-05	2	['0']
personal	0.00011488706601410813	15	['2', '1', '0']
brand	1.531827546854775e-05	2	['2', '1']
filling	1.531827546854775e-05	2	['1']
recreational	1.531827546854775e-05	2	['2', '1']
inessential	7.659137734273875e-06	1	['1']
sagging	7.659137734273875e-06	1	['2']
sooner	7.659137734273875e-06	1	['1']
ours	1.531827546854775e-05	2	['2']
spaying	0.00042891171311933705	56	['2', '0', '1']
patriotic	1.531827546854775e-05	2	['1']
added	7.659137734273875e-06	1	['1']
're	0.004342731095333287	567	['3', '2', '1', '0']
touching	7.659137734273875e-06	1	['2']
synagogue	7.659137734273875e-06	1	['0']
breakdowns	7.659137734273875e-06	1	['1']
roles	7.659137734273875e-06	1	['1']
singled	7.659137734273875e-06	1	['0']
going	0.0005744353300705407	75	['2', '1', '0']
show	5.361396413991713e-05	7	['2', '0', '1']
comes	0.000122546203748382	16	['3', '2', '1', '0']
directly	7.659137734273875e-06	1	['1']
essential	0.00011488706601410813	15	['2', '1']
mark	5.361396413991713e-05	7	['2', '1']
reason	6.893223960846487e-05	9	['2', '1', '0']
short	1.531827546854775e-05	2	['2', '1']
ingredients	3.829568867136938e-05	5	['2', '1']
non-perishable	2.2977413202821626e-05	3	['1']
supports	7.659137734273875e-06	1	['1']
sock	7.659137734273875e-06	1	['1']
mint	0.000245092407496764	32	['2', '0', '1']
uncaught	7.659137734273875e-06	1	['2']
weights	0.000367638611245146	48	['2', '0', '1']
worked	3.829568867136938e-05	5	['2', '0', '1']
tweeze-	7.659137734273875e-06	1	['1']
board	3.06365509370955e-05	4	['2', '1']
charge	1.531827546854775e-05	2	['2', '0']
valerie	3.06365509370955e-05	4	['2', '1', '0']
lessons	7.659137734273875e-06	1	['1']
preparedness	7.659137734273875e-06	1	['1']
losing	7.659137734273875e-06	1	['2']
alcohol	7.659137734273875e-06	1	['1']
kinds	6.1273101874191e-05	8	['3', '2', '1']
fence	3.829568867136938e-05	5	['2', '1']
walks	7.659137734273875e-06	1	['2']
five-pound	0.00014552361695120363	19	['2', '0', '1']
aisles	9.956879054556038e-05	13	['3', '2', '1', '0']
lost	7.659137734273875e-06	1	['1']
cuts	6.1273101874191e-05	8	['2', '1']
needs	0.00017616016788829912	23	['3', '2', '1']
form	2.2977413202821626e-05	3	['2', '1']
grew	2.2977413202821626e-05	3	['2', '1']
reuse	7.659137734273875e-06	1	['0']
good	0.002718993895667226	355	['3', '2', '1', '0']
straight	2.2977413202821626e-05	3	['2', '1']
difference	3.829568867136938e-05	5	['0', '1']
kindergarten	7.659137734273875e-06	1	['2']
problems	1.531827546854775e-05	2	['2', '0']
blight	1.531827546854775e-05	2	['2', '1']
sugared	7.659137734273875e-06	1	['2']
what	0.0038525462803397593	503	['3', '2', '1', '0']
packages	0.00022977413202821627	30	['3', '2', '1', '0']
cleanly	7.659137734273875e-06	1	['1']
amber	1.531827546854775e-05	2	['2', '1']
traveling	7.659137734273876e-05	10	['2', '1', '0']
provider	7.659137734273875e-06	1	['1']
forecasting	7.659137734273875e-06	1	['1']
sa-	7.659137734273875e-06	1	['1']
biology	7.659137734273875e-06	1	['2']
forgive	7.659137734273875e-06	1	['2']
walnut	1.531827546854775e-05	2	['2', '0']
doctors	7.659137734273875e-06	1	['1']
shelves	1.531827546854775e-05	2	['0', '1']
rain	7.659137734273875e-06	1	['2']
nature	7.659137734273875e-06	1	['2']
rope	6.893223960846487e-05	9	['2', '1', '0']
liquids	6.893223960846487e-05	9	['2', '1']
ax	2.2977413202821626e-05	3	['1', '0']
eyebrows	7.659137734273875e-06	1	['2']
items	0.0005744353300705407	75	['2', '1', '0']
cookware	7.659137734273875e-06	1	['1']
package	2.2977413202821626e-05	3	['2']
vegetables	3.829568867136938e-05	5	['2', '1']
kittens	3.06365509370955e-05	4	['2', '1']
expand	3.06365509370955e-05	4	['2', '1']
outdoor	0.00031402464710522887	41	['2', '1']
example	3.06365509370955e-05	4	['2', '1']
need	0.001784579092085813	233	['3', '2', '1', '0']
fishnet	7.659137734273875e-06	1	['2']
impassive	7.659137734273875e-06	1	['3']
still	0.0003982751621822415	52	['3', '2', '0', '1']
chords	1.531827546854775e-05	2	['1']
fixed	7.659137734273875e-06	1	['2']
sticking	7.659137734273875e-06	1	['0']
brilliant	7.659137734273875e-06	1	['2']
requirement	7.659137734273875e-06	1	['2']
buttons	7.659137734273875e-06	1	['2']
fair	1.531827546854775e-05	2	['2']
y-	2.2977413202821626e-05	3	['2', '1']
heaters	0.0003446611980423244	45	['2', '0', '1']
balance	7.659137734273875e-06	1	['1']
spacing	7.659137734273875e-06	1	['2']
believe	5.361396413991713e-05	7	['3', '2', '1']
future	7.659137734273875e-06	1	['2']
ugh	2.2977413202821626e-05	3	['2', '0', '1']
boeing	7.659137734273875e-06	1	['0']
shirts	1.531827546854775e-05	2	['0', '1']
egg-	7.659137734273875e-06	1	['0']
highest	1.531827546854775e-05	2	['1']
argue	3.06365509370955e-05	4	['2', '1']
russian	7.659137734273875e-06	1	['0']
somehow	3.06365509370955e-05	4	['2', '1']
region	7.659137734273875e-06	1	['0']
career	7.659137734273875e-06	1	['1']
information	2.2977413202821626e-05	3	['2', '0']
pound	0.00021445585655966852	28	['2', '0', '1']
trend	7.659137734273875e-06	1	['1']
using	4.595482640564325e-05	6	['2', '1']
rationalized	1.531827546854775e-05	2	['1']
airports	7.659137734273875e-06	1	['2']
protect	7.659137734273875e-06	1	['2']
weight	3.06365509370955e-05	4	['1', '0']
monitored	7.659137734273875e-06	1	['1']
killing	1.531827546854775e-05	2	['1', '0']
avoid	1.531827546854775e-05	2	['0']
grocery	0.00010722792827983426	14	['2', '1']
thingy	7.659137734273875e-06	1	['0']
churches	3.06365509370955e-05	4	['2', '1']
inch	0.0001302053414826559	17	['2', '0', '1']
hierarchy	7.659137734273875e-06	1	['2']
unaware	7.659137734273875e-06	1	['1']
train	1.531827546854775e-05	2	['0']
controlling	7.659137734273875e-06	1	['1']
concerns	7.659137734273875e-06	1	['2']
property	7.659137734273875e-06	1	['1']
means	0.00022211499429394238	29	['2', '0', '1']
weeds	0.00011488706601410813	15	['2', '1', '0']
whiskey	0.0003906160244479677	51	['2', '1', '0']
woodwork	7.659137734273875e-06	1	['2']
travelling	7.659137734273875e-06	1	['1']
pleased	7.659137734273875e-06	1	['1']
y_m_c_a_	1.531827546854775e-05	2	['2', '1']
affiliated	7.659137734273875e-06	1	['0']
guys	7.659137734273876e-05	10	['2', '1', '0']
clockwise	7.659137734273875e-06	1	['0']
which	0.000735277222490292	96	['3', '2', '0', '1']
except	0.00010722792827983426	14	['3', '2', '1', '0']
bases	7.659137734273875e-06	1	['2']
appropriate	2.2977413202821626e-05	3	['1']
mayors	7.659137734273875e-06	1	['0']
feel	0.0006203901564761839	81	['3', '2', '1', '0']
bulkier	7.659137734273875e-06	1	['1']
anticipation	7.659137734273875e-06	1	['2']
encroaching	7.659137734273875e-06	1	['2']
overflow	1.531827546854775e-05	2	['1']
trade	3.06365509370955e-05	4	['2', '1']
protest	7.659137734273875e-06	1	['2']
newspapers	7.659137734273875e-06	1	['2']
naturally	7.659137734273875e-06	1	['2']
particular	4.595482640564325e-05	6	['2', '1', '0']
removing	3.06365509370955e-05	4	['2']
without	0.00016084189241975138	21	['2', '1', '0']
anyone	3.829568867136938e-05	5	['2', '1']
camp-	7.659137734273875e-06	1	['1']
vital	2.2977413202821626e-05	3	['1']
target	3.06365509370955e-05	4	['2']
almost	0.000122546203748382	16	['2', '0', '1']
ditches	0.00019913758109112075	26	['2', '1', '0']
cats	0.00021445585655966852	28	['2', '1']
organization	3.06365509370955e-05	4	['2', '1']
closing	1.531827546854775e-05	2	['1']
muddled	7.659137734273875e-06	1	['1']
waiting	7.659137734273875e-06	1	['2']
magnets	0.000367638611245146	48	['3', '2', '1', '0']
maintained	2.2977413202821626e-05	3	['2']
inspectors	7.659137734273875e-06	1	['1']
science	7.659137734273875e-06	1	['0']
english	7.659137734273875e-06	1	['2']
loaded	7.659137734273875e-06	1	['2']
educations	7.659137734273875e-06	1	['1']
correspond	7.659137734273875e-06	1	['2']
university	3.06365509370955e-05	4	['2', '0']
major	2.2977413202821626e-05	3	['3', '2', '1']
agreed	9.19096528112865e-05	12	['2', '1']
less	9.956879054556038e-05	13	['2', '1', '0']
again	0.00026806982069958567	35	['2', '1', '0']
precious	7.659137734273875e-06	1	['1']
st	7.659137734273875e-06	1	['1']
vaccination	6.893223960846487e-05	9	['2', '0', '1']
holding	2.2977413202821626e-05	3	['2', '1', '0']
got	0.00211392201465959	276	['3', '2', '0', '1']
stadium	0.00044422998858788476	58	['3', '2', '0', '1']
boat	0.0001302053414826559	17	['2', '1', '0']
building	9.19096528112865e-05	12	['2', '0', '1']
speech	0.0002833880961681334	37	['2', '0', '1']
sandwiches	7.659137734273875e-06	1	['1']
offer	1.531827546854775e-05	2	['2', '1']
live	7.659137734273876e-05	10	['2', '1', '0']
talked	3.829568867136938e-05	5	['2', '1']
county-wide	7.659137734273875e-06	1	['2']
oatmeal	0.0003446611980423244	45	['2', '0', '1']
drinking	3.06365509370955e-05	4	['2', '0', '1']
privatized	4.595482640564325e-05	6	['2', '1']
raise	7.659137734273875e-06	1	['1']
sets	7.659137734273875e-06	1	['1']
these	0.0012484394506866417	163	['3', '2', '1', '0']
partner	7.659137734273875e-06	1	['0']
anyways	3.829568867136938e-05	5	['3', '2', '1']
processed	2.2977413202821626e-05	3	['0', '1']
final	2.2977413202821626e-05	3	['2', '1']
hungry	2.2977413202821626e-05	3	['0', '1']
seven	7.659137734273876e-05	10	['2', '0', '1']
accepting	1.531827546854775e-05	2	['2', '0']
knies	7.659137734273875e-06	1	['1']
whatcha	2.2977413202821626e-05	3	['0']
satisfied	7.659137734273875e-06	1	['1']
finding	7.659137734273875e-06	1	['1']
effect	1.531827546854775e-05	2	['3', '1']
prepackaged	7.659137734273875e-06	1	['2']
darn	2.2977413202821626e-05	3	['2']
combination	7.659137734273875e-06	1	['2']
entails	7.659137734273875e-06	1	['1']
bushes	7.659137734273875e-06	1	['1']
involve	7.659137734273875e-06	1	['2']
borscht	1.531827546854775e-05	2	['0']
overarching	7.659137734273875e-06	1	['2']
advertisements	7.659137734273875e-06	1	['2']
sharps	1.531827546854775e-05	2	['2']
reduction	7.659137734273875e-06	1	['1']
bottles	0.000367638611245146	48	['2', '1', '0']
nude	7.659137734273875e-06	1	['0']
lived	7.659137734273875e-06	1	['2']
represented	7.659137734273875e-06	1	['2']
decent	7.659137734273875e-06	1	['1']
stations	4.595482640564325e-05	6	['2', '0', '1']
split	1.531827546854775e-05	2	['1']
liberals	7.659137734273875e-06	1	['2']
active	7.659137734273875e-06	1	['2']
strew	7.659137734273875e-06	1	['0']
covering	1.531827546854775e-05	2	['2', '1']
merged	7.659137734273875e-06	1	['1']
duty	3.06365509370955e-05	4	['2', '1']
saved	1.531827546854775e-05	2	['2', '1']
kitten	0.00032934292257377664	43	['2', '0', '1']
by	0.0019147844335684688	250	['3', '2', '1', '0']
curious	7.659137734273875e-06	1	['2']
be-	7.659137734273875e-06	1	['2']
rodents	7.659137734273875e-06	1	['2']
inclined	3.829568867136938e-05	5	['2', '1']
tutor	7.659137734273875e-06	1	['2']
club	0.00035232033577659825	46	['2', '1', '0']
plan	2.2977413202821626e-05	3	['2', '1']
low-income	7.659137734273875e-06	1	['2']
use	0.00032934292257377664	43	['3', '2', '0', '1']
catcher	0.00048252567725925414	63	['2', '0', '1']
