speaker	task	stance	o	s	c	a	d	r	f	t	e	i	x	b	period	comma	questionmark	exclamationmark	pronoun	ipron	ppron	singPPron	plurPPron	1stPPron	2ndPPron	3rdPPron	defArt	indefArt	function	prep	conj	filler	nonflu	swear	tentat	differ	discrep	certain	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	2	2	0	2	0	0	0	0	7	2	1	0	0	0	1	0	1	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	1	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	1	0	1	1	0	0	0	0	7	3	0	0	0	0	3	0	1	0	
NWM008	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3	2	1	1	0	1	0	0	0	1	5	1	0	0	0	0	2	0	0	0	
NWM008	3I	1	1	1	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	1	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	0	0	0	0	0	0	0	5	2	0	0	0	0	2	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	2	0	2	0	0	1	0	4	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	1	1	0	0	0	0	0	0	0	0	3	3	0	0	1	1	0	0	0	0	0	0	0	0	5	4	0	0	0	0	4	0	0	0	
NWM008	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	2	1	1	0	0	0	0	0	1	1	8	3	1	0	0	0	1	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	2	0	2	0	0	0	0	5	2	0	0	0	0	2	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	
NWM008	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	1	1	0	1	0	0	0	1	6	2	0	0	0	0	2	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	0	0	0	0	7	0	2	0	2	0	1	1	0	0	
NWM008	3I	2	1	0	1	1	0	0	0	0	0	0	0	0	3	7	0	0	6	3	3	2	0	2	1	0	0	2	14	4	0	0	0	0	4	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	5	1	4	3	0	3	0	0	1	0	10	3	1	0	0	0	2	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	
NWM008	3I	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	1	0	1	0	0	0	0	5	1	0	0	0	0	1	2	0	1	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	2	2	0	0	0	0	0	0	0	1	8	3	0	0	0	0	1	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	0	
NWM008	3I	2	0	0	1	0	1	0	0	0	0	0	0	0	2	3	0	0	2	1	1	0	1	1	0	0	0	3	13	3	1	0	0	0	0	3	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	
NWM008	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	2	2	0	0	0	0	0	0	0	2	9	3	0	0	1	0	4	2	0	0	
NWM008	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	1	0	1	0	0	0	0	2	0	1	0	0	0	3	1	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM008	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	2	3	1	0	1	0	1	1	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	3	0	1	0	0	0	0	0	1	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM008	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	3	0	0	0	0	0	0	0	1	6	1	0	0	0	0	2	0	0	0	
NWM008	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	5	0	5	1	1	1	1	0	3	0	9	1	0	0	0	0	1	1	0	1	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM008	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	1	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	6	1	0	0	0	0	1	1	1	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	2	1	0	0	2	0	0	0	6	1	1	0	0	0	2	1	2	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	1	1	0	0	0	0	0	1	0	6	2	0	0	0	0	1	0	0	0	
NWM008	3I	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	2	2	0	2	0	0	0	0	4	2	0	0	0	0	0	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	1	0	1	0	0	0	0	6	3	1	0	0	0	1	0	0	0	
NWM008	3I	2	1	0	1	0	0	0	0	0	0	0	0	0	2	4	0	0	5	1	3	2	0	1	2	0	0	0	9	2	0	0	0	0	2	0	0	0	
NWM008	3I	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	0	0	1	0	0	0	4	0	0	0	0	0	1	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	5	1	1	0	0	0	1	0	0	0	
NWM008	3I	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	2	1	1	1	0	0	1	0	0	1	9	2	0	0	1	0	0	0	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	1	1	0	0	
NWM008	3I	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM008	3I	1	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	2	2	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	0	0	
NWM008	3I	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	1	2	0	2	2	0	0	0	1	8	2	0	0	0	0	2	1	0	0	
NWM008	3I	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	3	1	1	2	0	0	1	0	5	1	0	0	0	0	0	0	1	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	
NWM064	6B	2	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	2	2	0	2	0	0	0	0	4	0	0	0	2	0	0	0	1	0	
NWM064	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	0	2	2	0	0	1	0	5	0	0	0	0	0	1	0	1	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	
NWM064	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	1	0	0	
NWM064	6B	2	0	0	1	0	1	0	0	0	0	0	0	0	1	2	0	0	5	2	2	2	0	2	0	0	0	0	9	1	2	0	1	0	0	1	0	0	
NWM064	6B	2	1	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	3	1	2	0	2	2	0	0	0	2	7	1	0	0	1	0	0	1	0	0	
NWM064	6B	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	6	1	2	0	1	0	1	1	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	2	1	1	2	0	0	0	0	6	1	1	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	0	0	0	0	0	0	1	0	
NWM064	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	1	0	1	0	0	0	0	5	0	1	0	1	0	1	1	0	0	
NWM064	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	2	1	1	1	0	1	0	0	0	0	9	2	2	0	0	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	1	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	1	1	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	3	0	1	0	0	0	0	0	1	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM064	6B	2	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	2	2	0	0	0	0	0	0	0	0	7	0	2	2	0	0	2	1	0	1	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	3	1	0	0	0	0	1	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	0	0	1	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	1	1	0	0	
NWM064	6B	2	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	
NWM064	6B	1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	8	2	6	3	1	4	0	0	2	0	16	5	1	0	0	0	1	1	1	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	5	2	2	2	0	2	0	0	0	0	12	1	1	0	2	0	1	1	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	
NWM064	6B	2	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	6	0	8	3	3	3	2	3	0	1	10	2	0	0	0	0	2	0	0	0	
NWM064	6B	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	5	2	1	0	0	0	3	2	1	0	
NWM064	6B	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	1	1	1	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
NWM064	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	4	0	0	0	1	0	1	0	1	0	
NWM064	6B	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	
NWM064	6B	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	
NWM064	6B	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	
NWM064	6B	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM064	6B	2	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
NWM064	6B	3	1	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	7	1	6	3	3	5	1	0	0	0	16	1	3	0	2	0	1	2	0	1	
NWM064	6B	2	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	
NWM064	6B	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	2	0	0	
NWM064	6B	2	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	2	0	0	0	0	0	2	0	8	1	2	0	1	0	0	1	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	
NWM064	6B	2	1	0	1	0	0	0	0	0	0	0	0	0	2	3	0	0	6	3	2	0	0	0	0	0	2	0	11	1	1	0	1	0	1	1	0	0	
NWM064	6B	3	1	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	11	3	8	6	2	6	0	2	0	0	19	2	0	0	0	0	2	1	0	1	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	2	0	0	0	0	0	2	0	8	1	1	0	1	0	0	1	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	1	2	0	0	0	1	0	0	0	0	0	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	3	1	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	1	
NWM064	6B	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	
